SUE,SUE_traditional,Coordination_Index,coord_queries,Human_Minutes,Requests_Total,Requests_Denied,Blocking_Prob,Mean_Quality,Total_Active_Users,Correct_SUE,Num_Interfering_Assignments,Interference_Rate,architecture_id,coordination_mode,licensing_mode,freq_plan,interference_mitigation,sensing_mode,pricing_mode,enforcement_mode,priority_mode
0.00000963,0.69748148,2.78250000,8347.50000000,0.00000000,216,149,0.68981481,1.00000000,26,0.69748148,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=No Mitigation, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,No Mitigation,Database Only,No Cost,Passive,Hierarchical
0.00000926,0.74081481,3.88566667,11657.00000000,0.00000000,216,191,0.88425926,1.00000000,25,0.74081481,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=No Mitigation, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,No Mitigation,Database Only,No Cost,Passive,Co-Primary
0.00000852,0.71103704,5.68800000,17064.00000000,0.00000000,180,134,0.74444444,1.00000000,23,0.71103704,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=No Mitigation, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,No Mitigation,Database Only,Usage Based,Active,Hierarchical
0.00000889,0.68140741,7.69400000,23082.00000000,0.00000000,180,156,0.86666667,1.00000000,24,0.68140741,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=No Mitigation, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,No Mitigation,Database Only,Usage Based,Active,Co-Primary
0.00000852,0.71103704,2.84400000,8532.00000000,0.00000000,180,134,0.74444444,1.00000000,23,0.71103704,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=No Mitigation, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,No Mitigation,Database Only,Usage Based,Passive,Hierarchical
0.00000889,0.68140741,3.84700000,11541.00000000,0.00000000,180,156,0.86666667,1.00000000,24,0.68140741,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=No Mitigation, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,No Mitigation,Database Only,Usage Based,Passive,Co-Primary
0.00000889,0.65377778,5.42900000,16287.00000000,0.00000000,144,83,0.57638889,1.00000000,24,0.65377778,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=No Mitigation, sensing=Database Only, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,No Mitigation,Database Only,Auction Based,Active,Hierarchical
0.00001000,0.85518519,8.87000000,26610.00000000,0.00000000,144,117,0.81250000,1.00000000,27,0.85518519,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=No Mitigation, sensing=Database Only, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,No Mitigation,Database Only,Auction Based,Active,Co-Primary
0.00000889,0.65377778,2.71450000,8143.50000000,0.00000000,144,83,0.57638889,1.00000000,24,0.65377778,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=No Mitigation, sensing=Database Only, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,No Mitigation,Database Only,Auction Based,Passive,Hierarchical
0.00001000,0.85518519,4.43500000,13305.00000000,0.00000000,144,117,0.81250000,1.00000000,27,0.85518519,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=No Mitigation, sensing=Database Only, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,No Mitigation,Database Only,Auction Based,Passive,Co-Primary
0.00001037,0.52142251,4.40300000,13209.00000000,0.00000000,216,141,0.65277778,0.72107143,28,0.77888889,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,No Cost,Active,Hierarchical
0.00001593,0.08688631,9.36973333,28109.20000000,0.00000000,216,173,0.80092593,0.03514116,43,1.35659259,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,No Cost,Active,Co-Primary
0.00001037,0.52142251,2.20150000,6604.50000000,0.00000000,216,141,0.65277778,0.72107143,28,0.77888889,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,No Cost,Passive,Hierarchical
0.00001593,0.08688631,4.68486667,14054.60000000,0.00000000,216,173,0.80092593,0.03514116,43,1.35659259,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,No Cost,Passive,Co-Primary
0.00000963,0.45239013,4.59270000,13778.10000000,0.00000000,180,119,0.66111111,0.61461539,26,0.80207407,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,Usage Based,Active,Hierarchical
0.00001667,0.07142647,9.58020000,28740.60000000,0.00000000,180,135,0.75000000,0.02222222,45,1.37162963,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,Usage Based,Active,Co-Primary
0.00000963,0.45239013,2.29635000,6889.05000000,0.00000000,180,119,0.66111111,0.61461539,26,0.80207407,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,Usage Based,Passive,Hierarchical
0.00001667,0.07142647,4.79010000,14370.30000000,0.00000000,180,135,0.75000000,0.02222222,45,1.37162963,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,Usage Based,Passive,Co-Primary
0.00000963,0.43588718,4.08730000,12261.90000000,0.00000000,144,78,0.54166667,0.53973077,26,0.74451852,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,Auction Based,Active,Hierarchical
0.00001741,0.05343922,10.21766667,30653.00000000,0.00000000,144,97,0.67361111,0.01459574,47,1.46985185,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,Auction Based,Active,Co-Primary
0.00000963,0.43588718,2.04365000,6130.95000000,0.00000000,144,78,0.54166667,0.53973077,26,0.74451852,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,Auction Based,Passive,Hierarchical
0.00001741,0.05343922,5.10883333,15326.50000000,0.00000000,144,97,0.67361111,0.01459574,47,1.46985185,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Device Based, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Device Based,Auction Based,Passive,Co-Primary
0.00001037,0.52142251,5.03200000,15096.00000000,0.00000000,216,141,0.65277778,0.72107143,28,0.77888889,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,No Cost,Active,Hierarchical
0.00001593,0.08688631,10.70826667,32124.80000000,0.00000000,216,173,0.80092593,0.03514116,43,1.35659259,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,No Cost,Active,Co-Primary
0.00001037,0.52142251,2.51600000,7548.00000000,0.00000000,216,141,0.65277778,0.72107143,28,0.77888889,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,No Cost,Passive,Hierarchical
0.00001593,0.08688631,5.35413333,16062.40000000,0.00000000,216,173,0.80092593,0.03514116,43,1.35659259,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,No Cost,Passive,Co-Primary
0.00000963,0.45239013,5.24880000,15746.40000000,0.00000000,180,119,0.66111111,0.61461539,26,0.80207407,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Usage Based,Active,Hierarchical
0.00001667,0.07142647,10.94880000,32846.40000000,0.00000000,180,135,0.75000000,0.02222222,45,1.37162963,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Usage Based,Active,Co-Primary
0.00000963,0.45239013,2.62440000,7873.20000000,0.00000000,180,119,0.66111111,0.61461539,26,0.80207407,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Usage Based,Passive,Hierarchical
0.00001667,0.07142647,5.47440000,16423.20000000,0.00000000,180,135,0.75000000,0.02222222,45,1.37162963,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Usage Based,Passive,Co-Primary
0.00000963,0.43588718,4.67120000,14013.60000000,0.00000000,144,78,0.54166667,0.53973077,26,0.74451852,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Auction Based,Active,Hierarchical
0.00001741,0.05343922,11.67733333,35032.00000000,0.00000000,144,97,0.67361111,0.01459574,47,1.46985185,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Auction Based,Active,Co-Primary
0.00000963,0.43588718,2.33560000,7006.80000000,0.00000000,144,78,0.54166667,0.53973077,26,0.74451852,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Auction Based,Passive,Hierarchical
0.00001741,0.05343922,5.83866667,17516.00000000,0.00000000,144,97,0.67361111,0.01459574,47,1.46985185,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Infrastructure Sensors, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Infrastructure Sensors,Auction Based,Passive,Co-Primary
0.00001037,0.52142251,6.29000000,18870.00000000,0.00000000,216,141,0.65277778,0.72107143,28,0.77888889,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,No Cost,Active,Hierarchical
0.00001593,0.08688631,13.38533333,40156.00000000,0.00000000,216,173,0.80092593,0.03514116,43,1.35659259,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=No Cost, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,No Cost,Active,Co-Primary
0.00001037,0.52142251,3.14500000,9435.00000000,0.00000000,216,141,0.65277778,0.72107143,28,0.77888889,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,No Cost,Passive,Hierarchical
0.00001593,0.08688631,6.69266667,20078.00000000,0.00000000,216,173,0.80092593,0.03514116,43,1.35659259,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,No Cost,Passive,Co-Primary
0.00000963,0.45239013,6.56100000,19683.00000000,0.00000000,180,119,0.66111111,0.61461539,26,0.80207407,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Usage Based,Active,Hierarchical
0.00001667,0.07142647,13.68600000,41058.00000000,0.00000000,180,135,0.75000000,0.02222222,45,1.37162963,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Usage Based,Active,Co-Primary
0.00000963,0.45239013,3.28050000,9841.50000000,0.00000000,180,119,0.66111111,0.61461539,26,0.80207407,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Usage Based,Passive,Hierarchical
0.00001667,0.07142647,6.84300000,20529.00000000,0.00000000,180,135,0.75000000,0.02222222,45,1.37162963,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Usage Based,Passive,Co-Primary
0.00000963,0.43588718,5.83900000,17517.00000000,0.00000000,144,78,0.54166667,0.53973077,26,0.74451852,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Auction Based,Active,Hierarchical
0.00001741,0.05343922,14.59666667,43790.00000000,0.00000000,144,97,0.67361111,0.01459574,47,1.46985185,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Auction Based,Active,Co-Primary
0.00000963,0.43588718,2.91950000,8758.50000000,0.00000000,144,78,0.54166667,0.53973077,26,0.74451852,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Auction Based,Passive,Hierarchical
0.00001741,0.05343922,7.29833333,21895.00000000,0.00000000,144,97,0.67361111,0.01459574,47,1.46985185,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Power Control, sensing=Database Only, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Power Control,Database Only,Auction Based,Passive,Co-Primary
0.00001037,0.52142251,4.40300000,13209.00000000,0.00000000,216,141,0.65277778,0.72107143,28,0.77888889,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,No Cost,Active,Hierarchical
0.00001593,0.08688631,9.36973333,28109.20000000,0.00000000,216,173,0.80092593,0.03514116,43,1.35659259,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,No Cost,Active,Co-Primary
0.00001037,0.52142251,2.20150000,6604.50000000,0.00000000,216,141,0.65277778,0.72107143,28,0.77888889,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,No Cost,Passive,Hierarchical
0.00001593,0.08688631,4.68486667,14054.60000000,0.00000000,216,173,0.80092593,0.03514116,43,1.35659259,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,No Cost,Passive,Co-Primary
0.00000963,0.45239013,4.59270000,13778.10000000,0.00000000,180,119,0.66111111,0.61461539,26,0.80207407,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,Usage Based,Active,Hierarchical
0.00001667,0.07142647,9.58020000,28740.60000000,0.00000000,180,135,0.75000000,0.02222222,45,1.37162963,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,Usage Based,Active,Co-Primary
0.00000963,0.45239013,2.29635000,6889.05000000,0.00000000,180,119,0.66111111,0.61461539,26,0.80207407,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,Usage Based,Passive,Hierarchical
0.00001667,0.07142647,4.79010000,14370.30000000,0.00000000,180,135,0.75000000,0.02222222,45,1.37162963,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,Usage Based,Passive,Co-Primary
0.00000963,0.43588718,4.08730000,12261.90000000,0.00000000,144,78,0.54166667,0.53973077,26,0.74451852,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=Auction Based, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,Auction Based,Active,Hierarchical
0.00001741,0.05343922,10.21766667,30653.00000000,0.00000000,144,97,0.67361111,0.01459574,47,1.46985185,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=Auction Based, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,Auction Based,Active,Co-Primary
0.00000963,0.43588718,2.04365000,6130.95000000,0.00000000,144,78,0.54166667,0.53973077,26,0.74451852,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=Auction Based, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,Auction Based,Passive,Hierarchical
0.00001741,0.05343922,5.10883333,15326.50000000,0.00000000,144,97,0.67361111,0.01459574,47,1.46985185,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Device Based, pricing=Auction Based, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Beamforming,Device Based,Auction Based,Passive,Co-Primary
0.00001037,0.52142251,5.03200000,15096.00000000,0.00000000,216,141,0.65277778,0.72107143,28,0.77888889,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,No Cost,Active,Hierarchical
0.00001593,0.08688631,10.70826667,32124.80000000,0.00000000,216,173,0.80092593,0.03514116,43,1.35659259,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,No Cost,Active,Co-Primary
0.00001037,0.52142251,2.51600000,7548.00000000,0.00000000,216,141,0.65277778,0.72107143,28,0.77888889,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,No Cost,Passive,Hierarchical
0.00001593,0.08688631,5.35413333,16062.40000000,0.00000000,216,173,0.80092593,0.03514116,43,1.35659259,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=No Cost, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,No Cost,Passive,Co-Primary
0.00000963,0.45239013,5.24880000,15746.40000000,0.00000000,180,119,0.66111111,0.61461539,26,0.80207407,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Usage Based,Active,Hierarchical
0.00001667,0.07142647,10.94880000,32846.40000000,0.00000000,180,135,0.75000000,0.02222222,45,1.37162963,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Active, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Usage Based,Active,Co-Primary
0.00000963,0.45239013,2.62440000,7873.20000000,0.00000000,180,119,0.66111111,0.61461539,26,0.80207407,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Hierarchical>",Centralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Usage Based,Passive,Hierarchical
0.00001667,0.07142647,5.47440000,16423.20000000,0.00000000,180,135,0.75000000,0.02222222,45,1.37162963,0,0.00000000,"<ArchitecturePolicy coord=Centralized, lic=Semi-Dynamic, freq=Large Blocks, int_mitg=Beamforming, sensing=Infrastructure Sensors, pricing=Usage Based, enforce=Passive, prio=Co-Primary>",Centralized,Semi-Dynamic,Large Blocks,Beamforming,Infrastructure Sensors,Usage Based,Passive,Co-Primary
